"Gene","PubmedID","Title"
"Col1a1","36299891","Stem cell-derived extracellular vesicles reduce the expression of molecules involved in cardiac hypertrophy-In a model of human-induced pluripotent stem cell-derived cardiomyocytes."
"Col1a1","36278645","Influence of a Calcium Phosphate Coating (BONIT(®)) on the Proliferation and Differentiation Potential of Human Mesenchymal Stroma Cells in the Early Phase of Bone Healing."
"Col1a1","36257457","Kefir peptides promote osteogenic differentiation to enhance bone fracture healing in rats."
"Col1a1","36241596","Chondrogenic differentiation of mouse CD105+ stem/progenitor cells on amino-group-functionalized biosilica-hydrogel scaffolds."
"Col1a1","36232817","What Do the Transcriptome and Proteome of Menstrual Blood-Derived Mesenchymal Stem Cells Tell Us about Endometriosis?"
"Col1a1","36232775","A Tissue Engineering Acoustophoretic (TEA) Set-up for the Enhanced Osteogenic Differentiation of Murine Mesenchymal Stromal Cells (mMSCs)."
"Col1a1","36178184","In vivo generation of bone marrow from embryonic stem cells in interspecies chimeras."
"Col1a1","36167880","Radiotherapy-induced oxidative stress and fibrosis in breast cancer are suppressed by vactosertib, a novel, orally bioavailable TGF-β/ALK5 inhibitor."
"Col1a1","36078105","Physiological Mineralization during In Vitro Osteogenesis in a Biomimetic Spheroid Culture Model."
"Col1a1","36056447","Exopolysaccharide of Enterococcus faecium L15 promotes the osteogenic differentiation of human dental pulp stem cells via p38 MAPK pathway."
"Col1a1","36043405","Optimizing Tenogenic Differentiation of Equine Adipose-Derived Mesenchymal Stem Cells (eq-ASC) Using TGFB3 Along with BMP Antagonists."
"Col1a1","36035989","Expression profiles of exosomal tRNA-derived fragments and their biological functions in lipomas."
"Col1a1","36012474","The Kinesin Gene KIF26B Modulates the Severity of Post-Traumatic Heterotopic Ossification."
"Col1a1","36010622","Stem Cells from Healthy and Tendinopathic Human Tendons: Morphology, Collagen and Cytokines Expression and Their Response to T3 Thyroid Hormone."
"Col1a1","36010568","Effects of Extracellular Vesicles from Osteogenic Differentiated Human BMSCs on Osteogenic and Adipogenic Differentiation Capacity of Naïve Human BMSCs."
"Col1a1","35995334","Methylglyoxal - an advanced glycation end products (AGEs) precursor - Inhibits differentiation of human MSC-derived osteoblasts in vitro independently of receptor for AGEs (RAGE)."
"Col1a1","35986345","Aucubin promotes bone-fracture healing via the dual effects of anti-oxidative damage and enhancing osteoblastogenesis of hBM-MSCs."
"Col1a1","35978628","Effect and Related Mechanism of Platelet-Rich Plasma on the Osteogenic Differentiation of Human Adipose-Derived Stem Cells."
"Col1a1","35908277","Glioblastoma-educated mesenchymal stem-like cells promote glioblastoma infiltration via extracellular matrix remodelling in the tumour microenvironment."
"Col1a1","35872843","The Effects of Transforming Growth Factor-β1 on the Differentiation of Cell Organoids Composed of Gingiva-Derived Stem Cells."
"Col1a1","35835331","The effect of AKT in extracellular matrix stiffness induced osteogenic differentiation of hBMSCs."
"Col1a1","35831768","ANGPTL4 regulates the osteogenic differentiation of periodontal ligament stem cells."
"Col1a1","35813889","Dopamine Suppresses Osteogenic Differentiation of Rat Bone Marrow-Derived Mesenchymal Stem Cells via AKT/GSK-3β/β-Catenin Signaling Pathway."
"Col1a1","35786595","Enhanced Type I Collagen Synthesis in Fibroblasts by Dermal Stem/Progenitor Cell-Derived Exosomes."
"Col1a1","35751679","Improved osteogenic differentiation by extremely low electromagnetic field exposure: possible application for bone engineering."
"Col1a1","35743206","In Vitro Effect of Δ9-Tetrahydrocannabinol and Cannabidiol on Cancer-Associated Fibroblasts Isolated from Lung Cancer."
"Col1a1","35735923","Crossing Phylums: Butterfly Wing as a Natural Perfusable Three-Dimensional (3D) Bioconstruct for Bone Tissue Engineering."
"Col1a1","35721175","Ferulic Acid Combined With Bone Marrow Mesenchymal Stem Cells Attenuates the Activation of Hepatic Stellate Cells and Alleviates Liver Fibrosis."
"Col1a1","35692237","Vitamin C stimulates RNA expression of human gingival fibroblasts proliferation and adhesion in cigarette smokers: An in vitro study."
"Col1a1","35682677","Antiosteoporotic Nanohydroxyapatite Zoledronate Scaffold Seeded with Bone Marrow Mesenchymal Stromal Cells for Bone Regeneration: A 3D In Vitro Model."
"Col1a1","35679245","A three-dimensional (3D), serum-free, Collagen Type I system for chondrogenesis of canine bone marrow-derived multipotent stromal cells (cMSCs)."
"Col1a1","35663324","Super-Enhancer-Associated Long Non-Coding RNA LINC01485 Promotes Osteogenic Differentiation of Human Bone Marrow Mesenchymal Stem Cells by Regulating MiR-619-5p/RUNX2 Axis."
"Col1a1","35660813","Generation of a non-integrated induced pluripotent stem cell line from urine cells of a Chinese osteogenesis imperfecta type I patient."
"Col1a1","35646104","Identification of a Cancer Stem Cells Signature of Head and Neck Squamous Cell Carcinoma."
"Col1a1","35617485","Nanchangmycin regulates FYN, PTK2, and MAPK1/3 to control the fibrotic activity of human hepatic stellate cells."
"Col1a1","35614192","Comparative transcriptome profiles of human dental pulp stem cells from maxillary and mandibular teeth."
"Col1a1","35613877","Possible testosterone redundancy for 5α-dihydrotestosterone in the masculinization of mouse external genitalia."
"Col1a1","35563073","Impact of Fluid Dynamics on the Viability and Differentiation Capacity of 3D-Cultured Jaw Periosteal Cells."
"Col1a1","35517875","Osteogenic Differentiation Potential of Adipose-Derived Mesenchymal Stem Cells Cultured on Magnesium Oxide/Polycaprolactone Nanofibrous Scaffolds for Improving Bone Tissue Reconstruction."
"Col1a1","35513949","Bioinspired gelatin/bioceramic composites loaded with bone morphogenetic protein-2 (BMP-2) promote osteoporotic bone repair."
"Col1a1","35488348","Autologous hematopoietic stem cell transplantation promotes connective tissue remodeling in systemic sclerosis patients."
"Col1a1","35478972","Therapeutic Potential of Stem Cell-Derived Extracellular Vesicles on Atherosclerosis-Induced Vascular Dysfunction and Its Key Molecular Players."
"Col1a1","35434632","Mechanotherapy Reprograms Aged Muscle Stromal Cells to Remodel the Extracellular Matrix during Recovery from Disuse."
"Col1a1","35407901","Fibroblasts Mediate Ectopic Bone Formation of Calcium Phosphate Ceramics."
"Col1a1","35402637","Techniques for visualizing fibroblast-vessel interactions in the developing and adult CNS."
"Col1a1","35371075","CD90 Marks a Mesenchymal Program in Human Thymic Epithelial Cells In Vitro and In Vivo."
"Col1a1","35361387","Hydrostatic pressure facilitates calcium deposition and osteogenic gene expression in the osteoblastic differentiation of placenta-derived multipotent cells."
"Col1a1","35360863","Identification of Prognosis Biomarkers for High-Grade Serous Ovarian Cancer Based on Stemness."
"Col1a1","35360851","Single-Cell Transcriptome Integration Analysis Reveals the Correlation Between Mesenchymal Stromal Cells and Fibroblasts."
"Col1a1","35341241","Strategy of Stem Cell Transplantation for Bone Regeneration with Functionalized Biomaterials and Vascularized Tissues in Immunocompetent Mice."
"Col1a1","35303271","Effects of Placenta-Derived Human Amniotic Epithelial Cells on the Wound Healing Process and TGF-β Induced Scar Formation in Murine Ischemic-Reperfusion Injury Model."
"Col1a1","35296324","Melatonin increases bone mass in normal, perimenopausal, and postmenopausal osteoporotic rats via the promotion of osteogenesis."
"Col1a1","35237235","Receptors of Advanced Glycation End Product (RAGE) Suppression Associated With a Preserved Osteogenic Differentiation in Patients With Prediabetes."
"Col1a1","35224764","Human outgrowth knee fibroblasts from patients undergoing total knee arthroplasty exhibit a unique gene expression profile and undergo myofibroblastogenesis upon TGFβ1 stimulation."
"Col1a1","35223854","Circulating TGF-β Pathway in Osteogenesis Imperfecta Pediatric Patients Subjected to MSCs-Based Cell Therapy."
"Col1a1","35216245","Modulation of miR-204 Expression during Chondrogenesis."
"Col1a1","35203612","Decellularized Dental Pulp, Extracellular Vesicles, and 5-Azacytidine: A New Tool for Endodontic Regeneration."
"Col1a1","35192037","METTL3-mediated LINC00657 promotes osteogenic differentiation of mesenchymal stem cells via miR-144-3p/BMPR1B axis."
"Col1a1","35186903","Pneumatospinning Biomimetic Scaffolds for Meniscus Tissue Engineering."
"Col1a1","35169867","Inhibitory effect of membrane‑free stem cell components derived from adipose tissues on skin inflammation in keratinocytes."
"Col1a1","35155408","Interleukin-1β More Than Mechanical Loading Induces a Degenerative Phenotype in Human Annulus Fibrosus Cells, Partially Impaired by Anti-Proteolytic Activity of Mesenchymal Stem Cell Secretome."
"Col1a1","35151341","Infrapatellar fat pad adipose-derived stem cells co-cultured with articular chondrocytes from osteoarthritis patients exhibit increased chondrogenic gene expression."
"Col1a1","35138531","Mesenchymal Stem Cells and Selenium Nanoparticles Synergize with Low Dose of Gamma Radiation to Suppress Mammary Gland Carcinogenesis via Regulation of Tumor Microenvironment."
"Col1a1","35126937","TSG Targeting KDM5A Affects Osteogenic Differentiation of Bone Mesenchymal Stem Cells Induced by Bone Morphogenetic Protein 2."
"Col1a1","35123555","Human menstrual blood-derived stem cell transplantation suppresses liver injury in DDC-induced chronic cholestasis."
"Col1a1","35067433","Higher yield and enhanced therapeutic effects of exosomes derived from MSCs in hydrogel-assisted 3D culture system for bone regeneration."
"Col1a1","35066739","Study of the biological characteristics of human umbilical cord mesenchymal stem cells after long-time cryopreservation."
"Col1a1","35055125","NACA and LRP6 Are Part of a Common Genetic Pathway Necessary for Full Anabolic Response to Intermittent PTH."
"Col1a1","35048602","[Role of M2 Macrophage Exosomes in Osteogenic Differentiation of Mouse Bone Marrow Mesenchymal Stem Cells under High-Glucose and High-Insulin]."
"Col2a1","36881328","Photo-Crosslinkable, Injectable Locust Bean Gum Hydrogel Induce Chondrogenic Differentiation of Stem Cells for Cartilage Regeneration."
"Col2a1","36849663","Extracellular Vesicles Derived from Auricular Chondrocytes Facilitate Cartilage Differentiation of Adipose-Derived Mesenchymal Stem Cells."
"Col2a1","36847866","Impaired function of skeletal stem cells derived from growth plates in ovariectomized mice."
"Col2a1","36845968","Regulation of Chondrocyte Differentiation by miR-455-3p Secreted by Bone Marrow Stem Cells through Phosphatase and Tensin Homolog Deleted on Chromosome Ten/Phosphoinositide 3-Kinase-Protein Kinase B."
"Col2a1","36835263","Astaxanthin Promotes the Survival of Adipose-Derived Stem Cells by Alleviating Oxidative Stress via Activating the Nrf2 Signaling Pathway."
"Col2a1","36793308","METTL3 promotes SMSCs chondrogenic differentiation by targeting the MMP3, MMP13, and GATA3."
"Col2a1","36791060","FGF18 promotes human lung branching morphogenesis through regulating mesenchymal progenitor cells."
"Col2a1","36790146","NFATc1 marks articular cartilage progenitors and negatively determines articular chondrocyte differentiation."
"Col2a1","36769232","The Effects of Mechanical Load on Chondrogenic Responses of Bone Marrow Mesenchymal Stem Cells and Chondrocytes Encapsulated in Chondroitin Sulfate-Based Hydrogel."
"Col2a1","36753853","Toward defining the role of the synovium in mitigating normal articular cartilage wear and tear."
"Col2a1","36682125","Using CRISPR/Cas9 to generate a heterozygous COL2A1 p.R719C iPSC line (MCRIi019-A-6) model of human precocious osteoarthritis."
"Col2a1","36594090","RUNX2 stabilization by long non-coding RNAs contributes to hypertrophic changes in human chondrocytes."
"Col2a1","36585930","Dental Stem Cells SV40, a new cell line developed in vitro from human stem cells of the apical papilla."
"Col2a1","36585652","Genetic profiling of different phenotypic subsets of breast cancer stem cells (BCSCs) in breast cancer patients."
